DATE,OPEN,HIGH,LOW,CLOSE,CHANGE
2012년 11월 02일,"1,410.70","1,415.96","1,398.17","1,401.24",-0.74%
2012년 11월 01일,"1,412.10","1,416.62","1,409.39","1,411.65",-0.10%
2012년 10월 31일,"1,414.02","1,419.62","1,411.63","1,413.06",-0.10%
2012년 10월 30일,"1,415.72","1,417.13","1,406.12","1,414.44",-0.18%
2012년 10월 29일,"1,419.78","1,420.88","1,411.61","1,416.93",-0.28%
2012년 10월 26일,"1,420.70","1,422.23","1,413.01","1,420.88",0.03%
2012년 10월 25일,"1,430.80","1,432.05","1,419.17","1,420.52",-0.79%
2012년 10월 24일,"1,432.04","1,435.37","1,425.27","1,431.84",-0.07%
2012년 10월 23일,"1,442.51","1,444.11","1,428.51","1,432.78",-0.70%
2012년 10월 22일,"1,439.49","1,445.10","1,437.60","1,442.94",0.20%
2012년 10월 19일,"1,443.34","1,446.51","1,437.60","1,440.07",-0.27%
2012년 10월 18일,"1,448.50","1,449.62","1,442.01","1,443.91",-0.38%
2012년 10월 17일,"1,448.44","1,452.29","1,445.27","1,449.37",0.14%
2012년 10월 16일,"1,437.12","1,447.59","1,433.60","1,447.37",0.68%
2012년 10월 15일,"1,438.65","1,441.16","1,431.94","1,437.60",-0.11%
2012년 10월 12일,"1,438.33","1,443.99","1,434.79","1,439.24",-0.01%
2012년 10월 11일,"1,432.57","1,441.54","1,430.12","1,439.33",0.40%
2012년 10월 10일,"1,430.92","1,439.16","1,427.58","1,433.62",0.14%
2012년 10월 09일,"1,440.96","1,443.43","1,428.70","1,431.60",-0.69%
2012년 10월 08일,"1,445.10","1,446.68","1,438.70","1,441.53",-0.40%
2012년 10월 05일,"1,447.13","1,450.63","1,441.65","1,447.32",-0.07%
2012년 10월 04일,"1,436.48","1,449.37","1,436.15","1,448.30",0.77%
2012년 10월 03일,"1,437.40","1,440.51","1,432.94","1,437.26",-0.08%
2012년 10월 02일,"1,432.69","1,443.66","1,432.35","1,438.39",0.32%
2012년 10월 01일,"1,429.85","1,440.11","1,424.62","1,433.85",0.15%
2012년 09월 28일,"1,441.24","1,442.57","1,428.58","1,431.74",-0.72%
2012년 09월 27일,"1,440.13","1,443.63","1,431.95","1,442.18",0.10%
2012년 09월 26일,"1,442.35","1,446.99","1,436.38","1,440.68",-0.16%
2012년 09월 25일,"1,448.25","1,451.26","1,441.57","1,442.96",-0.43%
2012년 09월 24일,"1,451.90","1,455.12","1,443.83","1,449.14",-0.25%
2012년 09월 21일,"1,449.45","1,460.45","1,449.23","1,452.72",0.15%
2012년 09월 20일,"1,455.37","1,459.93","1,448.52","1,450.57",-0.39%
2012년 09월 19일,"1,458.82","1,460.37","1,448.77","1,456.28",-0.22%
2012년 09월 18일,"1,463.52","1,467.17","1,456.70","1,459.44",-0.34%
2012년 09월 17일,"1,465.71","1,470.10","1,459.65","1,464.40",-0.14%
2012년 09월 14일,"1,464.99","1,471.20","1,453.85","1,466.51",0.05%
2012년 09월 13일,"1,453.24","1,467.69","1,450.79","1,465.77",0.81%
2012년 09월 12일,"1,449.40","1,457.96","1,443.44","1,454.01",0.26%
2012년 09월 11일,"1,439.92","1,452.34","1,438.61","1,450.20",0.70%
2012년 09월 10일,"1,447.11","1,447.91","1,439.24","1,440.15",-0.61%
2012년 09월 07일,"1,431.55","1,448.99","1,425.65","1,448.99",1.14%
2012년 09월 06일,"1,431.42","1,435.36","1,423.50","1,432.72",0.01%
2012년 09월 05일,"1,423.79","1,435.21","1,419.37","1,432.59",0.57%
2012년 09월 04일,"1,423.59","1,431.34","1,422.62","1,424.52",-0.03%
2012년 09월 03일,"1,425.55","1,427.34","1,420.26","1,424.91",-0.10%
2012년 08월 31일,"1,418.07","1,433.21","1,417.00","1,426.31",0.48%
2012년 08월 30일,"1,421.77","1,425.46","1,416.14","1,419.45",-0.21%
2012년 08월 29일,"1,425.45","1,427.27","1,420.26","1,422.46",-0.28%
2012년 08월 28일,"1,418.08","1,428.32","1,417.67","1,426.49",0.52%
2012년 08월 27일,"1,418.48","1,423.67","1,417.43","1,419.12",-0.05%
2012년 08월 24일,"1,421.37","1,426.25","1,415.60","1,419.86",-0.16%
2012년 08월 23일,"1,422.63","1,425.31","1,415.57","1,422.12",-0.05%
2012년 08월 22일,"1,409.73","1,424.33","1,408.83","1,422.85",0.86%
2012년 08월 21일,"1,401.04","1,412.53","1,396.90","1,410.65",0.59%
2012년 08월 20일,"1,400.24","1,404.99","1,395.44","1,402.42",0.13%
2012년 08월 17일,"1,400.06","1,404.93","1,394.23","1,400.54",0.00%
2012년 08월 16일,"1,388.46","1,402.59","1,387.90","1,400.55",0.78%
2012년 08월 15일,"1,391.92","1,395.60","1,385.70","1,389.65",-0.23%
2012년 08월 14일,"1,391.72","1,397.76","1,390.93","1,392.88",0.03%
2012년 08월 13일,"1,389.24","1,396.76","1,386.10","1,392.50",0.15%
2012년 08월 10일,"1,386.10","1,393.30","1,383.34","1,390.47",0.24%
2012년 08월 09일,"1,396.91","1,399.00","1,381.04","1,387.18",-0.73%
2012년 08월 08일,"1,399.25","1,400.79","1,393.03","1,397.42",-0.14%
2012년 08월 07일,"1,398.07","1,404.59","1,394.04","1,399.38",0.03%
2012년 08월 06일,"1,406.33","1,412.27","1,392.54","1,398.90",-0.51%
2012년 08월 03일,"1,378.38","1,406.46","1,377.47","1,406.10",1.95%
2012년 08월 02일,"1,377.56","1,404.26","1,372.83","1,379.26",0.05%
2012년 08월 01일,"1,389.78","1,391.20","1,376.21","1,378.53",-0.89%
2012년 07월 31일,"1,394.00","1,395.17","1,384.24","1,390.95",-0.27%
2012년 07월 30일,"1,400.32","1,401.44","1,390.02","1,394.78",-0.59%
2012년 07월 27일,"1,407.38","1,410.91","1,393.46","1,403.05",-0.36%
2012년 07월 26일,"1,395.84","1,413.71","1,388.84","1,408.11",0.82%
2012년 07월 25일,"1,385.77","1,400.70","1,384.39","1,396.68",0.74%
2012년 07월 24일,"1,392.50","1,394.85","1,383.13","1,386.37",-0.58%
2012년 07월 23일,"1,384.10","1,397.50","1,383.42","1,394.43",0.38%
2012년 07월 20일,"1,397.04","1,401.64","1,387.42","1,389.13",-0.62%
2012년 07월 19일,"1,402.38","1,403.62","1,391.80","1,397.78",-0.40%
2012년 07월 18일,"1,406.65","1,408.41","1,396.24","1,403.45",-0.31%
2012년 07월 17일,"1,405.28","1,408.76","1,394.47","1,407.85",0.11%
2012년 07월 16일,"1,406.44","1,408.88","1,397.07","1,406.37",-0.01%
2012년 07월 13일,"1,407.45","1,409.97","1,398.01","1,406.55",-0.15%
2012년 07월 12일,"1,395.63","1,412.14","1,395.13","1,408.65",0.87%
2012년 07월 11일,"1,395.83","1,405.02","1,393.13","1,396.53",-0.03%
2012년 07월 10일,"1,406.96","1,408.68","1,395.26","1,396.97",-0.80%
2012년 07월 09일,"1,399.15","1,410.10","1,397.44","1,408.21",0.47%
2012년 07월 06일,"1,404.03","1,412.53","1,397.78","1,401.57",-0.24%
2012년 07월 05일,"1,424.51","1,426.47","1,400.99","1,405.01",-1.38%
2012년 07월 04일,"1,427.88","1,433.07","1,422.21","1,424.70",-0.30%
2012년 07월 03일,"1,438.37","1,441.07","1,425.81","1,428.98",-0.73%
2012년 07월 02일,"1,445.41","1,448.72","1,436.41","1,439.53",-0.37%
2012년 06월 29일,"1,439.71","1,452.06","1,435.01","1,444.91",0.31%
2012년 06월 28일,"1,440.28","1,445.79","1,432.77","1,440.40",-0.06%
2012년 06월 27일,"1,446.34","1,448.39","1,438.30","1,441.26",-0.40%
2012년 06월 26일,"1,451.81","1,454.35","1,440.75","1,447.08",-0.41%
2012년 06월 25일,"1,453.83","1,456.99","1,448.80","1,453.09",-0.25%
2012년 06월 22일,"1,447.49","1,457.26","1,446.80","1,456.78",0.60%
2012년 06월 21일,"1,463.53","1,464.91","1,445.53","1,448.03",-1.12%
2012년 06월 20일,"1,462.38","1,469.07","1,455.81","1,464.47",0.08%
2012년 06월 19일,"1,454.81","1,468.64","1,451.49","1,463.26",0.50%
2012년 06월 18일,"1,481.06","1,484.82","1,452.73","1,456.01",-1.10%
2012년 06월 15일,"1,469.38","1,475.41","1,464.80","1,472.15",0.08%
2012년 06월 14일,"1,464.77","1,471.98","1,462.76","1,470.94",0.38%
2012년 06월 13일,"1,461.40","1,471.61","1,455.03","1,465.41",0.17%
2012년 06월 12일,"1,459.77","1,465.59","1,455.16","1,462.97",0.12%
2012년 06월 11일,"1,485.41","1,487.38","1,460.24","1,461.15",-0.58%
2012년 06월 08일,"1,462.53","1,471.88","1,459.55","1,469.67",0.46%
2012년 06월 07일,"1,476.54","1,477.97","1,460.76","1,462.99",-0.92%
2012년 06월 06일,"1,466.52","1,478.22","1,461.08","1,476.59",0.61%
2012년 06월 05일,"1,473.03","1,479.89","1,462.87","1,467.62",-0.45%
2012년 06월 04일,"1,469.34","1,475.84","1,463.08","1,474.20",0.26%
2012년 06월 01일,"1,458.20","1,472.78","1,450.94","1,470.38",0.79%
2012년 05월 31일,"1,459.58","1,466.97","1,455.53","1,458.88",-0.13%
2012년 05월 30일,"1,467.67","1,472.23","1,458.99","1,460.85",-0.63%
2012년 05월 29일,"1,475.11","1,481.02","1,465.19","1,470.07",-0.38%
2012년 05월 28일,"1,489.07","1,496.49","1,473.46","1,475.65",-0.56%
2012년 05월 25일,"1,475.49","1,495.02","1,473.72","1,483.89",0.54%
2012년 05월 24일,"1,486.15","1,488.11","1,473.14","1,475.89",-0.71%
2012년 05월 23일,"1,479.49","1,489.95","1,474.79","1,486.49",0.49%
2012년 05월 22일,"1,494.88","1,496.33","1,476.11","1,479.31",-1.09%
2012년 05월 21일,"1,493.13","1,497.78","1,486.40","1,495.64",0.11%
2012년 05월 18일,"1,478.56","1,495.41","1,477.98","1,494.00",0.95%
2012년 05월 17일,"1,482.34","1,485.02","1,477.72","1,479.92",-0.21%
2012년 05월 16일,"1,471.19","1,491.49","1,471.08","1,483.03",0.77%
2012년 05월 15일,"1,479.13","1,483.40","1,469.92","1,471.69",-0.55%
2012년 05월 14일,"1,479.90","1,486.85","1,478.67","1,479.86",-0.31%
2012년 05월 11일,"1,477.50","1,487.70","1,476.06","1,484.42",0.41%
2012년 05월 10일,"1,479.45","1,482.53","1,475.10","1,478.39",-0.12%
2012년 05월 09일,"1,478.83","1,484.91","1,475.35","1,480.12",0.01%
2012년 05월 08일,"1,485.89","1,487.86","1,476.72","1,480.01",-0.42%
2012년 05월 07일,"1,479.12","1,487.62","1,470.72","1,486.26",0.01%
2012년 05월 04일,"1,486.80","1,492.09","1,482.86","1,486.09",-0.11%
2012년 05월 03일,"1,485.65","1,489.64","1,479.33","1,487.76",0.07%
2012년 05월 02일,"1,492.16","1,494.80","1,481.25","1,486.66",-0.41%
2012년 05월 01일,"1,495.52","1,501.24","1,489.45","1,492.72",-0.25%
2012년 04월 30일,"1,496.89","1,501.18","1,489.46","1,496.43",-0.21%
2012년 04월 27일,"1,493.54","1,506.22","1,491.96","1,499.57",0.20%
2012년 04월 26일,"1,504.11","1,506.66","1,494.58","1,496.53",-0.55%
2012년 04월 25일,"1,502.99","1,510.40","1,498.57","1,504.84",0.09%
2012년 04월 24일,"1,501.76","1,506.45","1,497.31","1,503.51",0.12%
2012년 04월 23일,"1,501.99","1,505.06","1,496.72","1,501.69",-0.33%
2012년 04월 20일,"1,497.85","1,507.19","1,495.17","1,506.62",0.54%
2012년 04월 19일,"1,496.14","1,498.82","1,487.40","1,498.59",0.13%
2012년 04월 18일,"1,488.54","1,497.62","1,486.43","1,496.64",0.48%
2012년 04월 17일,"1,491.37","1,498.29","1,487.48","1,489.44",-0.22%
2012년 04월 16일,"1,480.92","1,494.35","1,477.97","1,492.72",0.61%
2012년 04월 13일,"1,495.92","1,498.19","1,480.47","1,483.64",-0.87%
2012년 04월 12일,"1,498.64","1,503.90","1,493.32","1,496.62",-0.18%
2012년 04월 11일,"1,490.58","1,505.75","1,489.10","1,499.39",0.57%
2012년 04월 10일,"1,490.15","1,497.38","1,487.28","1,490.89",0.01%
2012년 04월 09일,"1,482.59","1,495.56","1,478.52","1,490.81",0.50%
2012년 04월 06일,"1,475.55","1,484.72","1,473.22","1,483.45",0.45%
2012년 04월 05일,"1,485.69","1,488.42","1,473.14","1,476.81",-0.65%
2012년 04월 04일,"1,488.18","1,493.55","1,481.54","1,486.45",-0.23%
2012년 04월 03일,"1,498.32","1,502.91","1,486.15","1,489.95",-0.66%
2012년 04월 02일,"1,511.21","1,514.75","1,497.70","1,499.82",-0.70%
2012년 03월 30일,"1,514.04","1,517.33","1,506.47","1,510.41",-0.31%
2012년 03월 29일,"1,512.98","1,518.14","1,508.03","1,515.13",0.05%
2012년 03월 28일,"1,512.90","1,519.97","1,506.71","1,514.32",0.03%
2012년 03월 27일,"1,512.69","1,522.01","1,510.00","1,513.88",0.00%
2012년 03월 26일,"1,506.26","1,518.68","1,504.88","1,513.86",0.45%
2012년 03월 23일,"1,494.97","1,509.91","1,493.66","1,507.15",0.77%
2012년 03월 22일,"1,492.50","1,498.69","1,486.72","1,495.62",0.12%
2012년 03월 21일,"1,490.83","1,499.80","1,486.37","1,493.83",0.17%
2012년 03월 20일,"1,481.93","1,495.53","1,480.47","1,491.24",0.57%
2012년 03월 19일,"1,483.56","1,488.53","1,474.73","1,482.84",-0.03%
2012년 03월 16일,"1,470.04","1,484.89","1,467.71","1,483.32",0.83%
2012년 03월 15일,"1,475.34","1,476.80","1,466.21","1,471.06",-0.34%
2012년 03월 14일,"1,467.91","1,479.07","1,464.83","1,476.12",0.45%
2012년 03월 13일,"1,476.85","1,480.92","1,466.68","1,469.53",-0.58%
2012년 03월 12일,"1,463.08","1,480.69","1,462.52","1,478.14",0.87%
2012년 03월 09일,"1,480.43","1,484.08","1,461.40","1,465.34",-1.04%
2012년 03월 08일,"1,475.90","1,484.01","1,469.57","1,480.70",0.26%
2012년 03월 07일,"1,474.01","1,481.56","1,472.79","1,476.90",0.17%
2012년 03월 06일,"1,478.28","1,483.89","1,472.55","1,474.45",-0.24%
2012년 03월 05일,"1,470.69","1,480.17","1,469.57","1,478.05",0.39%
2012년 03월 02일,"1,483.49","1,485.88","1,470.46","1,472.30",-0.81%
2012년 03월 01일,"1,490.80","1,493.78","1,482.93","1,484.32",-0.50%
2012년 02월 29일,"1,515.17","1,518.43","1,488.32","1,491.74",-1.60%
2012년 02월 28일,"1,507.92","1,517.49","1,507.13","1,516.07",0.47%
2012년 02월 27일,"1,513.24","1,521.83","1,505.90","1,509.04",-0.28%
2012년 02월 24일,"1,507.22","1,516.78","1,501.81","1,513.30",0.35%
2012년 02월 23일,"1,494.19","1,510.39","1,492.47","1,507.95",0.87%
2012년 02월 22일,"1,488.89","1,496.76","1,487.50","1,494.97",0.33%
2012년 02월 21일,"1,485.18","1,494.56","1,480.02","1,490.06",0.29%
2012년 02월 20일,"1,484.85","1,491.53","1,479.59","1,485.68",0.24%
2012년 02월 17일,"1,479.04","1,484.27","1,473.50","1,482.12",0.17%
2012년 02월 16일,"1,469.36","1,484.55","1,466.54","1,479.65",0.63%
2012년 02월 15일,"1,477.61","1,480.13","1,465.44","1,470.35",-0.49%
2012년 02월 14일,"1,477.77","1,488.55","1,472.28","1,477.53",-0.04%
2012년 02월 13일,"1,483.15","1,489.93","1,476.44","1,478.05",-0.20%
2012년 02월 10일,"1,484.99","1,493.61","1,477.98","1,480.99",-0.40%
2012년 02월 09일,"1,480.57","1,489.22","1,475.43","1,486.88",0.35%
2012년 02월 08일,"1,480.92","1,485.63","1,473.81","1,481.72",-0.02%
2012년 02월 07일,"1,471.01","1,483.97","1,464.00","1,482.09",0.77%
2012년 02월 06일,"1,463.19","1,473.88","1,459.82","1,470.77",0.17%
2012년 02월 03일,"1,466.63","1,478.17","1,460.93","1,468.24",0.01%
2012년 02월 02일,"1,478.33","1,481.06","1,465.01","1,468.12",-0.71%
2012년 02월 01일,"1,472.20","1,485.45","1,467.98","1,478.60",0.40%
2012년 01월 31일,"1,481.19","1,485.25","1,467.76","1,472.68",-0.64%
2012년 01월 30일,"1,483.62","1,486.54","1,476.64","1,482.12",-0.03%
2012년 01월 27일,"1,470.27","1,482.82","1,467.46","1,482.59",0.82%
2012년 01월 26일,"1,476.01","1,479.09","1,467.14","1,470.59",-0.51%
2012년 01월 25일,"1,470.81","1,479.57","1,459.43","1,478.11",0.44%
2012년 01월 24일,"1,468.34","1,477.86","1,463.60","1,471.61",0.11%
2012년 01월 23일,"1,458.17","1,480.26","1,458.06","1,470.03",0.27%
2012년 01월 20일,"1,469.57","1,474.84","1,461.40","1,466.01",-0.30%
2012년 01월 19일,"1,463.26","1,471.49","1,458.56","1,470.36",0.38%
2012년 01월 18일,"1,455.29","1,466.67","1,454.75","1,464.77",0.53%
2012년 01월 17일,"1,458.35","1,465.13","1,453.01","1,457.02",-0.13%
2012년 01월 16일,"1,453.70","1,461.91","1,453.12","1,458.89",-0.02%
2012년 01월 13일,"1,476.39","1,479.56","1,451.33","1,459.22",-1.28%
2012년 01월 12일,"1,472.17","1,484.57","1,468.73","1,478.13",0.32%
2012년 01월 11일,"1,473.43","1,482.56","1,469.84","1,473.38",-0.11%
2012년 01월 10일,"1,476.97","1,481.65","1,471.75","1,474.99",-0.22%
2012년 01월 09일,"1,472.16","1,485.09","1,469.02","1,478.19",0.13%
2012년 01월 06일,"1,477.60","1,490.35","1,473.78","1,476.22",-0.11%
2012년 01월 05일,"1,484.90","1,491.58","1,475.41","1,477.78",-0.58%
2012년 01월 04일,"1,493.83","1,501.19","1,482.33","1,486.37",-0.58%
2012년 01월 03일,"1,493.31","1,501.77","1,488.32","1,495.02",0.09%
2012년 01월 02일,"1,498.87","1,501.42","1,491.23","1,493.66",-0.44%
2011년 12월 30일,"1,498.82","1,507.04","1,494.53","1,500.24",0.06%
2011년 12월 29일,"1,496.93","1,499.99","1,484.10","1,499.41",0.13%
2011년 12월 28일,"1,510.32","1,515.57","1,493.69","1,497.40",-0.91%
2011년 12월 27일,"1,507.89","1,517.11","1,502.04","1,511.09",0.20%
2011년 12월 26일,"1,498.76","1,511.26","1,493.62","1,508.14",0.57%
2011년 12월 23일,"1,505.85","1,507.72","1,497.72","1,499.58",-0.47%
2011년 12월 22일,"1,501.22","1,516.87","1,499.72","1,506.62",0.32%
2011년 12월 21일,"1,513.24","1,517.90","1,498.69","1,501.81",-0.86%
2011년 12월 20일,"1,528.15","1,530.45","1,508.45","1,514.84",-0.89%
2011년 12월 19일,"1,510.92","1,534.54","1,508.56","1,528.48",1.19%
2011년 12월 16일,"1,505.42","1,516.15","1,502.33","1,510.47",0.29%
2011년 12월 15일,"1,503.08","1,513.38","1,500.21","1,506.10",0.13%
2011년 12월 14일,"1,507.46","1,514.39","1,499.30","1,504.10",-0.37%
2011년 12월 13일,"1,515.45","1,528.99","1,504.91","1,509.68",-0.44%
2011년 12월 12일,"1,534.27","1,535.44","1,512.46","1,516.28",-1.16%
2011년 12월 09일,"1,512.27","1,540.79","1,511.59","1,534.13",1.38%
2011년 12월 08일,"1,514.33","1,523.12","1,506.26","1,513.22",-0.11%
2011년 12월 07일,"1,512.08","1,517.09","1,508.65","1,514.83",0.11%
2011년 12월 06일,"1,505.59","1,517.19","1,504.58","1,513.09",0.36%
2011년 12월 05일,"1,515.47","1,520.69","1,503.91","1,507.72",-0.31%
2011년 12월 02일,"1,516.56","1,533.41","1,507.80","1,512.47",-0.31%
2011년 12월 01일,"1,532.00","1,534.32","1,507.83","1,517.18",-1.02%
2011년 11월 30일,"1,517.24","1,543.33","1,514.44","1,532.84",0.90%
2011년 11월 29일,"1,534.21","1,537.34","1,516.90","1,519.16",-1.02%
2011년 11월 28일,"1,547.44","1,549.26","1,531.11","1,534.88",-0.25%
2011년 11월 25일,"1,541.66","1,552.50","1,536.05","1,538.68",-0.26%
2011년 11월 24일,"1,547.39","1,553.43","1,535.88","1,542.74",-0.34%
2011년 11월 23일,"1,544.84","1,554.21","1,543.28","1,548.03",0.07%
2011년 11월 22일,"1,542.25","1,553.75","1,540.42","1,546.94",0.20%
2011년 11월 21일,"1,537.66","1,548.69","1,532.00","1,543.89",0.29%
2011년 11월 18일,"1,525.11","1,551.36","1,524.20","1,539.47",0.89%
2011년 11월 17일,"1,528.36","1,538.04","1,521.38","1,525.84",-0.26%
2011년 11월 16일,"1,527.42","1,539.54","1,523.70","1,529.88",0.11%
2011년 11월 15일,"1,535.15","1,536.92","1,522.91","1,528.16",-0.54%
2011년 11월 14일,"1,555.11","1,557.32","1,530.30","1,536.45",-0.84%
2011년 11월 11일,"1,539.20","1,554.37","1,528.81","1,549.41",0.55%
2011년 11월 10일,"1,515.37","1,548.60","1,511.79","1,540.90",1.61%
2011년 11월 09일,"1,541.29","1,546.95","1,512.91","1,516.44",-1.67%
2011년 11월 08일,"1,536.26","1,548.41","1,531.34","1,542.26",0.33%
2011년 11월 07일,"1,536.63","1,545.74","1,529.85","1,537.19",0.31%
2011년 11월 04일,"1,557.05","1,560.53","1,522.63","1,532.39",-1.64%
2011년 11월 03일,"1,541.36","1,562.41","1,533.96","1,557.91",1.00%
2011년 11월 02일,"1,536.65","1,550.95","1,529.92","1,542.56",0.35%
2011년 11월 01일,"1,540.47","1,544.99","1,526.89","1,537.11",-0.29%
2011년 10월 31일,"1,559.82","1,563.71","1,537.35","1,541.55",-1.22%
2011년 10월 28일,"1,567.74","1,570.93","1,559.38","1,560.58",-0.59%
2011년 10월 27일,"1,572.83","1,578.08","1,553.91","1,569.88",-0.39%
2011년 10월 26일,"1,572.97","1,582.00","1,565.36","1,575.96",0.22%
2011년 10월 25일,"1,576.72","1,577.78","1,562.29","1,572.55",-0.29%
2011년 10월 24일,"1,590.48","1,592.26","1,570.10","1,577.14",-1.08%
2011년 10월 21일,"1,579.76","1,595.16","1,572.01","1,594.36",0.85%
2011년 10월 20일,"1,558.90","1,582.79","1,558.68","1,580.85",1.34%
2011년 10월 19일,"1,579.18","1,580.73","1,556.30","1,559.88",-1.24%
2011년 10월 18일,"1,576.20","1,588.84","1,564.59","1,579.53",0.08%
2011년 10월 17일,"1,604.87","1,606.26","1,572.28","1,578.27",-1.62%
2011년 10월 14일,"1,594.34","1,606.52","1,588.69","1,604.32",0.51%
2011년 10월 13일,"1,604.91","1,607.57","1,585.38","1,596.18",-0.63%
2011년 10월 12일,"1,598.06","1,611.71","1,587.41","1,606.24",0.48%
2011년 10월 11일,"1,592.29","1,603.38","1,580.36","1,598.57",0.32%
2011년 10월 10일,"1,567.88","1,600.09","1,565.66","1,593.43",1.72%
2011년 10월 07일,"1,589.14","1,594.91","1,563.67","1,566.51",-1.48%
2011년 10월 06일,"1,584.33","1,593.04","1,569.67","1,590.11",0.37%
2011년 10월 05일,"1,599.50","1,600.29","1,575.12","1,584.29",-1.04%
2011년 10월 04일,"1,555.24","1,603.05","1,554.41","1,600.89",2.97%
2011년 10월 03일,"1,574.85","1,581.06","1,553.12","1,554.71",-1.66%
2011년 09월 30일,"1,594.10","1,602.58","1,580.16","1,581.02",-0.98%
2011년 09월 29일,"1,588.61","1,608.43","1,587.55","1,596.74",0.39%
2011년 09월 28일,"1,588.84","1,602.26","1,580.77","1,590.49",0.06%
2011년 09월 27일,"1,597.54","1,602.49","1,576.27","1,589.59",-0.63%
2011년 09월 26일,"1,573.43","1,610.23","1,571.10","1,599.72",1.68%
2011년 09월 23일,"1,587.76","1,617.40","1,562.71","1,573.25",-0.95%
2011년 09월 22일,"1,560.47","1,601.70","1,557.94","1,588.38",1.76%
2011년 09월 21일,"1,567.28","1,586.15","1,558.06","1,560.92",-0.50%
2011년 09월 20일,"1,557.86","1,574.45","1,549.31","1,568.77",0.56%
2011년 09월 19일,"1,520.65","1,564.00","1,519.76","1,559.96",1.61%
2011년 09월 16일,"1,545.52","1,546.06","1,523.88","1,535.19",-0.76%
2011년 09월 15일,"1,520.65","1,552.53","1,508.27","1,546.95",1.65%
2011년 09월 14일,"1,473.10","1,526.21","1,471.59","1,521.89",3.24%
2011년 09월 13일,"1,471.59","1,480.19","1,459.64","1,474.06",0.08%
2011년 09월 12일,"1,461.17","1,475.53","1,453.84","1,472.82",0.12%
2011년 09월 09일,"1,492.90","1,500.61","1,467.66","1,471.11",-1.53%
2011년 09월 08일,"1,506.65","1,515.55","1,491.72","1,494.03",-0.93%
2011년 09월 07일,"1,503.17","1,517.02","1,498.92","1,507.99",0.23%
2011년 09월 06일,"1,506.90","1,534.25","1,500.63","1,504.46",-0.19%
2011년 09월 05일,"1,508.71","1,514.94","1,503.68","1,507.28",-0.43%
2011년 09월 02일,"1,516.80","1,520.76","1,505.99","1,513.74",-0.28%
2011년 09월 01일,"1,530.79","1,532.90","1,508.45","1,517.99",-0.91%
2011년 08월 31일,"1,545.05","1,549.89","1,527.55","1,531.88",-0.94%
2011년 08월 30일,"1,558.37","1,560.54","1,543.80","1,546.36",-0.80%
2011년 08월 29일,"1,564.74","1,566.43","1,554.31","1,558.77",-0.45%
2011년 08월 26일,"1,565.00","1,567.79","1,549.47","1,565.89",-0.05%
2011년 08월 25일,"1,560.71","1,571.59","1,555.49","1,566.60",0.31%
2011년 08월 24일,"1,554.94","1,566.99","1,549.45","1,561.76",0.34%
2011년 08월 23일,"1,554.93","1,563.41","1,548.62","1,556.53",0.05%
2011년 08월 22일,"1,562.74","1,564.76","1,553.33","1,555.76",-0.62%
2011년 08월 19일,"1,550.93","1,571.71","1,544.98","1,565.51",0.85%
2011년 08월 18일,"1,541.17","1,553.93","1,536.41","1,552.32",0.60%
2011년 08월 17일,"1,541.70","1,551.78","1,537.65","1,543.03",-0.02%
2011년 08월 16일,"1,542.51","1,551.51","1,537.00","1,543.35",-0.02%
2011년 08월 15일,"1,538.40","1,562.95","1,538.40","1,543.68",0.40%
2011년 08월 12일,"1,535.25","1,542.23","1,523.49","1,537.60",0.10%
2011년 08월 11일,"1,533.57","1,546.18","1,528.13","1,536.14",0.01%
2011년 08월 10일,"1,561.64","1,562.95","1,529.42","1,535.97",-1.55%
2011년 08월 09일,"1,537.77","1,561.39","1,536.14","1,560.20",1.35%
2011년 08월 08일,"1,535.06","1,556.62","1,524.71","1,539.41",0.98%
2011년 08월 05일,"1,496.40","1,526.28","1,491.83","1,524.46",1.81%
2011년 08월 04일,"1,515.18","1,521.74","1,495.34","1,497.32",-1.21%
2011년 08월 03일,"1,492.62","1,522.25","1,490.83","1,515.65",1.40%
2011년 08월 02일,"1,496.41","1,501.91","1,486.64","1,494.66",-0.16%
2011년 08월 01일,"1,513.02","1,519.06","1,486.41","1,497.09",-1.36%
2011년 07월 29일,"1,508.35","1,519.67","1,499.63","1,517.77",0.53%
2011년 07월 28일,"1,513.63","1,515.54","1,498.49","1,509.77",-0.28%
2011년 07월 27일,"1,522.08","1,528.37","1,507.20","1,514.00",-0.59%
2011년 07월 26일,"1,515.52","1,527.44","1,514.03","1,522.94",0.42%
2011년 07월 25일,"1,511.94","1,522.49","1,508.58","1,516.53",0.52%
2011년 07월 22일,"1,514.85","1,519.55","1,506.24","1,508.63",-0.48%
2011년 07월 21일,"1,498.78","1,521.59","1,490.75","1,515.97",1.13%
2011년 07월 20일,"1,494.35","1,503.72","1,490.96","1,499.09",0.20%
2011년 07월 19일,"1,494.39","1,507.74","1,489.81","1,496.08",-0.01%
2011년 07월 18일,"1,493.08","1,499.05","1,486.07","1,496.22",-0.13%
2011년 07월 15일,"1,495.13","1,502.11","1,490.72","1,498.16",0.11%
2011년 07월 14일,"1,498.18","1,509.98","1,491.46","1,496.54",-0.15%
2011년 07월 13일,"1,487.15","1,506.29","1,482.97","1,498.81",0.68%
2011년 07월 12일,"1,485.05","1,498.01","1,475.36","1,488.76",0.27%
