DATE,OPEN,HIGH,LOW,CLOSE,CHANGE
2013년 03월 25일,11.8409,11.8832,11.6941,11.8062,-0.31%
2013년 03월 22일,11.7356,11.8833,11.7245,11.8431,0.69%
2013년 03월 21일,11.6194,11.8016,11.6021,11.7618,1.21%
2013년 03월 20일,11.6941,11.7949,11.6013,11.6217,-0.74%
2013년 03월 19일,11.6942,11.7526,11.5873,11.7081,-0.03%
2013년 03월 18일,11.7331,11.8222,11.6511,11.7112,0.48%
2013년 03월 15일,11.5229,11.6881,11.4936,11.6554,1.10%
2013년 03월 14일,11.4264,11.577,11.4228,11.5285,0.87%
2013년 03월 13일,11.4044,11.5122,11.402,11.4296,0.22%
2013년 03월 12일,11.3534,11.455,11.3088,11.404,0.35%
2013년 03월 11일,11.3418,11.4861,11.3111,11.3644,0.21%
2013년 03월 08일,11.4642,11.4937,11.2795,11.3406,-1.09%
2013년 03월 07일,11.5244,11.5904,11.4352,11.4661,-0.56%
2013년 03월 06일,11.6391,11.6652,11.5207,11.5308,-1.00%
2013년 03월 05일,11.6698,11.7025,11.6118,11.6472,-0.23%
2013년 03월 04일,11.5801,11.7158,11.569,11.6742,0.67%
2013년 03월 01일,11.7064,11.7328,11.5665,11.5962,-0.98%
2013년 02월 28일,11.7683,11.7834,11.6624,11.7107,-0.48%
2013년 02월 27일,11.8492,11.9171,11.7313,11.7672,-0.81%
2013년 02월 26일,11.7979,11.9646,11.719,11.8636,-0.11%
2013년 02월 25일,11.4721,11.9442,11.46,11.8763,2.19%
2013년 02월 22일,11.676,11.7069,11.5981,11.6221,-0.50%
2013년 02월 21일,11.5333,11.721,11.5173,11.6808,1.20%
2013년 02월 20일,11.5446,11.5841,11.483,11.542,-0.08%
2013년 02월 19일,11.5246,11.5823,11.5051,11.5518,0.16%
2013년 02월 18일,11.5023,11.5582,11.4717,11.5337,-0.03%
2013년 02월 15일,11.6908,11.7034,11.4863,11.537,-1.33%
2013년 02월 14일,11.618,11.7153,11.5627,11.6926,0.56%
2013년 02월 13일,11.6937,11.7448,11.5741,11.6277,-0.56%
2013년 02월 12일,11.6147,11.7606,11.5658,11.6927,0.23%
2013년 02월 11일,11.8088,11.867,11.6493,11.6664,-1.28%
2013년 02월 08일,11.6407,11.8927,11.6258,11.818,1.40%
2013년 02월 07일,11.6371,11.7158,11.5875,11.6546,0.08%
2013년 02월 06일,11.6031,11.6807,11.5783,11.6456,0.25%
2013년 02월 05일,11.8023,11.8513,11.6007,11.6162,-1.59%
2013년 02월 04일,11.8224,11.8343,11.6368,11.804,0.01%
2013년 02월 01일,11.8765,11.9631,11.7732,11.8023,-0.69%
2013년 01월 31일,11.9167,12.0107,11.8699,11.8843,-0.37%
2013년 01월 30일,11.9405,11.965,11.8573,11.9288,-0.16%
2013년 01월 29일,12.0205,12.0767,11.913,11.9475,-0.67%
2013년 01월 28일,11.8116,12.0788,11.7806,12.0275,1.68%
2013년 01월 25일,11.8136,11.8812,11.7758,11.8293,0.00%
2013년 01월 24일,12.035,12.1087,11.7953,11.8288,-1.68%
2013년 01월 23일,11.9794,12.1074,11.9645,12.0308,0.37%
2013년 01월 22일,11.8641,12.0446,11.7913,11.9869,0.98%
2013년 01월 21일,11.7347,11.9144,11.7193,11.871,1.07%
2013년 01월 18일,11.7653,11.794,11.7005,11.7457,-0.22%
2013년 01월 17일,11.9696,12.0251,11.7353,11.7719,-1.69%
2013년 01월 16일,11.9045,12.0742,11.8925,11.9747,0.46%
2013년 01월 15일,11.8042,11.9734,11.76,11.9203,0.90%
2013년 01월 14일,11.8244,11.8636,11.773,11.814,-0.24%
2013년 01월 11일,11.9361,11.9444,11.7922,11.8421,-0.89%
2013년 01월 10일,12.0639,12.0757,11.928,11.949,-1.12%
2013년 01월 09일,12.2251,12.2575,12.0434,12.0842,-1.07%
2013년 01월 08일,12.1066,12.2239,12.0997,12.2155,0.91%
2013년 01월 07일,12.052,12.142,12.0152,12.1059,0.48%
2013년 01월 04일,12.1884,12.1933,12.0149,12.0486,-1.13%
2013년 01월 03일,12.1826,12.2507,12.1523,12.1864,-0.03%
2013년 01월 02일,12.2649,12.2907,12.1701,12.1898,-0.76%
2013년 01월 01일,12.2521,12.288,12.2465,12.2836,0.19%
2012년 12월 31일,12.4375,12.453,12.2479,12.2602,-1.19%
2012년 12월 28일,12.4493,12.6681,12.3578,12.4073,-0.45%
2012년 12월 27일,12.5336,12.557,12.4314,12.4638,-0.59%
2012년 12월 26일,12.6473,12.6681,12.5131,12.538,-0.97%
2012년 12월 25일,12.6384,12.6891,12.6265,12.6607,0.09%
2012년 12월 24일,12.7432,12.7574,12.6369,12.6495,-0.95%
2012년 12월 21일,12.7257,12.837,12.7119,12.7711,0.30%
2012년 12월 20일,12.6984,12.8157,12.6954,12.7323,0.20%
2012년 12월 19일,12.7344,12.7532,12.6728,12.7066,-0.27%
2012년 12월 18일,12.7817,12.8027,12.7254,12.7404,-0.39%
2012년 12월 17일,12.7429,12.8332,12.7343,12.79,-0.69%
2012년 12월 14일,12.8365,12.905,12.7876,12.8788,0.23%
2012년 12월 13일,12.8931,12.9194,12.809,12.8488,-0.42%
2012년 12월 12일,13.0206,13.0464,12.8807,12.9031,-0.95%
2012년 12월 11일,13.0788,13.0947,13.0111,13.027,-0.42%
2012년 12월 10일,13.1066,13.1395,13.0598,13.0826,-0.30%
2012년 12월 07일,13.1408,13.1632,13.0619,13.1214,-0.22%
2012년 12월 06일,13.1182,13.1849,13.0966,13.1501,0.12%
2012년 12월 05일,13.2288,13.2618,13.1169,13.1338,-0.81%
2012년 12월 04일,13.1613,13.2687,13.1549,13.2415,0.51%
2012년 12월 03일,13.1234,13.2235,13.1043,13.1746,0.35%
2012년 11월 30일,13.1836,13.2183,13.0761,13.1283,-0.52%
2012년 11월 29일,13.22,13.2362,13.1758,13.1965,-0.36%
2012년 11월 28일,13.2202,13.3254,13.1882,13.2443,0.13%
2012년 11월 27일,13.2328,13.2676,13.1564,13.2273,-0.08%
2012년 11월 26일,13.1739,13.2545,13.1191,13.2377,0.48%
2012년 11월 23일,13.1668,13.2427,13.1493,13.1742,0.03%
2012년 11월 22일,13.1104,13.2,13.0763,13.1709,0.43%
2012년 11월 21일,13.2507,13.2748,13.1024,13.1149,-1.06%
2012년 11월 20일,13.3415,13.3646,13.2342,13.2552,-0.74%
2012년 11월 19일,13.4136,13.4338,13.326,13.3534,-0.64%
2012년 11월 16일,13.4045,13.5104,13.3702,13.4396,0.22%
2012년 11월 15일,13.531,13.5876,13.3496,13.4103,-0.96%
2012년 11월 14일,13.7209,13.7322,13.5037,13.5406,-1.34%
2012년 11월 13일,13.7041,13.7714,13.6668,13.7251,0.07%
2012년 11월 12일,13.6792,13.7246,13.6694,13.715,0.20%
2012년 11월 09일,13.7029,13.7624,13.6575,13.6882,-0.21%
2012년 11월 08일,13.5846,13.7345,13.5711,13.7174,0.89%
2012년 11월 07일,13.5583,13.6275,13.4914,13.5968,0.23%
2012년 11월 06일,13.5841,13.6587,13.5429,13.566,-0.22%
2012년 11월 05일,13.5575,13.623,13.5356,13.5959,0.20%
2012년 11월 02일,13.6012,13.6329,13.5184,13.5693,-0.28%
2012년 11월 01일,13.6599,13.6749,13.5876,13.6078,-0.40%
2012년 10월 31일,13.7079,13.7207,13.6209,13.6623,-0.30%
2012년 10월 30일,13.7492,13.7754,13.6228,13.7035,-0.39%
2012년 10월 29일,13.7766,13.8085,13.7298,13.7578,-0.16%
2012년 10월 26일,13.6618,13.8095,13.6317,13.78,0.78%
2012년 10월 25일,13.8283,13.8325,13.6601,13.6728,-1.17%
2012년 10월 24일,13.8095,13.8562,13.7939,13.8346,0.14%
2012년 10월 23일,13.8047,13.8433,13.7528,13.8156,0.01%
2012년 10월 22일,13.9377,13.9706,13.7995,13.8144,-0.91%
2012년 10월 19일,13.9318,13.96,13.8829,13.941,0.01%
2012년 10월 18일,13.9795,13.9907,13.8982,13.9395,-0.40%
2012년 10월 17일,14.0208,14.0643,13.965,13.9952,-0.24%
2012년 10월 16일,14.1006,14.1122,14.0006,14.0288,-0.58%
2012년 10월 15일,14.1555,14.2206,14.0619,14.1105,-0.38%
2012년 10월 12일,14.1909,14.2082,14.1381,14.1637,-0.29%
2012년 10월 11일,14.2441,14.3136,14.1459,14.205,-0.34%
2012년 10월 10일,14.1973,14.2698,14.1864,14.2536,0.33%
2012년 10월 09일,14.1861,14.2234,14.1488,14.2069,0.09%
2012년 10월 08일,14.1055,14.2414,14.0838,14.1948,0.57%
2012년 10월 05일,14.1584,14.1985,14.0536,14.114,-0.42%
2012년 10월 04일,14.1766,14.2074,14.1294,14.1732,-0.05%
2012년 10월 03일,14.2312,14.2534,14.1534,14.1806,-0.45%
2012년 10월 02일,14.2508,14.2839,14.2148,14.2452,-0.12%
2012년 10월 01일,14.2701,14.3166,14.2255,14.263,-0.21%
2012년 09월 28일,14.3763,14.3969,14.2412,14.2925,-0.65%
2012년 09월 27일,14.3824,14.4254,14.3482,14.3858,-0.11%
2012년 09월 26일,14.3674,14.4499,14.3564,14.4013,0.18%
2012년 09월 25일,14.3857,14.4145,14.3022,14.3761,-0.15%
2012년 09월 24일,14.3186,14.4071,14.3022,14.398,0.56%
2012년 09월 21일,14.2865,14.3426,14.2722,14.3177,0.14%
2012년 09월 20일,14.2314,14.3947,14.2107,14.2978,0.41%
2012년 09월 19일,14.1934,14.2637,14.0644,14.2401,0.29%
2012년 09월 18일,14.175,14.252,14.166,14.1983,0.11%
2012년 09월 17일,14.2484,14.2666,14.1319,14.1822,-0.48%
2012년 09월 14일,14.5558,14.5646,14.2357,14.2499,-2.15%
2012년 09월 13일,14.4651,14.6343,14.4558,14.5626,0.57%
2012년 09월 12일,14.4998,14.5187,14.4386,14.4802,-0.17%
2012년 09월 11일,14.415,14.5218,14.4078,14.505,0.57%
2012년 09월 10일,14.439,14.454,14.4003,14.4226,-0.13%
2012년 09월 07일,14.3638,14.4928,14.2892,14.4411,0.42%
2012년 09월 06일,14.4874,14.499,14.3348,14.3809,-0.81%
2012년 09월 05일,14.4471,14.5167,14.4324,14.4982,0.31%
2012년 09월 04일,14.4449,14.4855,14.4081,14.4541,0.00%
2012년 09월 03일,14.465,14.505,14.4161,14.4544,-0.07%
2012년 08월 31일,14.4224,14.5046,14.4081,14.4644,0.23%
2012년 08월 30일,14.4113,14.4571,14.3932,14.4314,0.07%
2012년 08월 29일,14.446,14.5012,14.3945,14.4207,-0.26%
2012년 08월 28일,14.4039,14.5022,14.3948,14.4582,0.27%
2012년 08월 27일,14.4111,14.4412,14.3887,14.4188,-0.04%
2012년 08월 24일,14.3973,14.4707,14.3881,14.4242,0.03%
2012년 08월 23일,14.4437,14.4688,14.3531,14.4205,-0.18%
2012년 08월 22일,14.2553,14.5003,14.2078,14.4469,1.26%
2012년 08월 21일,14.2785,14.3185,14.2078,14.2665,-0.23%
2012년 08월 20일,14.2589,14.3194,14.2427,14.2988,0.22%
2012년 08월 17일,14.2827,14.3191,14.2497,14.2676,-0.10%
2012년 08월 16일,14.3137,14.3508,14.2665,14.2814,-0.29%
2012년 08월 15일,14.3491,14.3852,14.2867,14.3231,-0.23%
2012년 08월 14일,14.4099,14.4547,14.3022,14.3567,-0.42%
2012년 08월 13일,14.4413,14.4825,14.3934,14.4178,-0.22%
2012년 08월 10일,14.335,14.4774,14.314,14.4501,0.72%
2012년 08월 09일,14.3999,14.4222,14.2966,14.3463,-0.44%
2012년 08월 08일,14.3527,14.4433,14.3281,14.4094,0.31%
2012년 08월 07일,14.4089,14.4385,14.3254,14.3644,-0.40%
2012년 08월 06일,14.4228,14.4565,14.3008,14.4223,-0.28%
2012년 08월 03일,14.45,14.5725,14.3922,14.4623,-0.04%
2012년 08월 02일,14.3566,14.4923,14.3529,14.4683,0.69%
2012년 08월 01일,14.4684,14.5084,14.3419,14.3691,-0.73%
2012년 07월 31일,14.5462,14.5633,14.4259,14.4745,-0.51%
2012년 07월 30일,14.4969,14.5634,14.4278,14.5485,0.21%
2012년 07월 27일,14.655,14.6712,14.4583,14.5184,-0.97%
2012년 07월 26일,14.6986,14.7187,14.627,14.6601,-0.31%
2012년 07월 25일,14.6922,14.7775,14.676,14.7053,0.06%
2012년 07월 24일,14.6768,14.7113,14.6198,14.6964,0.11%
2012년 07월 23일,14.5589,14.7283,14.5348,14.6798,0.83%
2012년 07월 20일,14.4745,14.5723,14.4359,14.5592,0.56%
2012년 07월 19일,14.4887,14.526,14.4271,14.4785,-0.13%
2012년 07월 18일,14.4732,14.5061,14.3773,14.4969,0.07%
2012년 07월 17일,14.5231,14.5491,14.4347,14.4863,-0.32%
2012년 07월 16일,14.4735,14.5819,14.4644,14.5334,0.29%
2012년 07월 13일,14.5509,14.583,14.459,14.492,-0.48%
2012년 07월 12일,14.2991,14.6078,14.2938,14.5621,1.78%
2012년 07월 11일,14.3453,14.4637,14.2848,14.3072,-0.31%
2012년 07월 10일,14.3593,14.4472,14.3255,14.3523,-0.09%
2012년 07월 09일,14.311,14.4078,14.2948,14.3659,0.34%
2012년 07월 06일,14.1756,14.3511,14.1668,14.3169,0.89%
2012년 07월 05일,14.2369,14.2801,14.1335,14.1912,-0.38%
2012년 07월 04일,14.1929,14.275,14.1787,14.2453,0.35%
2012년 07월 03일,14.3756,14.4265,14.169,14.196,-1.34%
2012년 07월 02일,14.2715,14.4275,14.2554,14.3885,0.61%
2012년 06월 29일,14.5624,14.6129,14.2519,14.3014,-1.86%
2012년 06월 28일,14.4875,14.6115,14.4637,14.5718,0.51%
2012년 06월 27일,14.5624,14.5983,14.4663,14.4977,-0.52%
2012년 06월 26일,14.5801,14.6298,14.5094,14.5732,-0.09%
2012년 06월 25일,14.3911,14.655,14.34,14.5867,1.22%
2012년 06월 22일,14.3787,14.4736,14.3591,14.4102,0.19%
2012년 06월 21일,14.4865,14.5198,14.3537,14.383,-0.85%
2012년 06월 20일,14.5881,14.6553,14.4501,14.5068,-0.71%
2012년 06월 19일,14.6178,14.7105,14.571,14.6105,-0.13%
2012년 06월 18일,14.7412,14.7577,14.5883,14.6288,-1.15%
2012년 06월 15일,14.6552,14.8217,14.6137,14.7984,0.87%
2012년 06월 14일,14.6733,14.7402,14.6515,14.6701,-0.10%
2012년 06월 13일,14.6871,14.711,14.6046,14.6854,-0.04%
2012년 06월 12일,14.7444,14.8322,14.6601,14.6918,-0.42%
2012년 06월 11일,14.738,14.7926,14.6143,14.7544,-0.11%
2012년 06월 08일,14.6097,14.8629,14.5896,14.7703,0.96%
2012년 06월 07일,14.812,14.8242,14.5854,14.6292,-1.32%
2012년 06월 06일,14.9528,14.9828,14.7961,14.8248,-0.91%
2012년 06월 05일,15.0458,15.1228,14.9395,14.9604,-0.61%
2012년 06월 04일,15.1344,15.1755,15.0266,15.0515,-0.70%
2012년 06월 01일,15.0494,15.2423,14.979,15.1574,0.62%
2012년 05월 31일,14.9211,15.0942,14.9079,15.0637,0.89%
2012년 05월 30일,14.7738,14.9738,14.7664,14.9302,0.94%
2012년 05월 29일,14.7946,14.8683,14.7417,14.7916,-0.10%
2012년 05월 28일,14.872,14.9416,14.7853,14.8061,-0.49%
2012년 05월 25일,14.7811,14.9276,14.7588,14.8783,0.56%
2012년 05월 24일,14.8542,14.9014,14.7681,14.7948,-0.45%
2012년 05월 23일,14.5791,14.901,14.5591,14.8623,1.86%
2012년 05월 22일,14.7061,14.7252,14.5446,14.5908,-0.90%
2012년 05월 21일,14.7486,14.7938,14.6776,14.7226,-0.45%
2012년 05월 18일,14.6812,14.8267,14.6646,14.7895,0.62%
2012년 05월 17일,14.5075,14.7336,14.4512,14.6982,1.22%
2012년 05월 16일,14.4054,14.5647,14.3749,14.5209,0.73%
2012년 05월 15일,14.435,14.4952,14.3767,14.4154,-0.17%
2012년 05월 14일,14.363,14.5015,14.3151,14.4405,0.48%
2012년 05월 11일,14.3022,14.4137,14.28,14.3722,0.51%
2012년 05월 10일,14.3635,14.381,14.2622,14.2996,-0.50%
2012년 05월 09일,14.2366,14.394,14.2272,14.3718,0.85%
2012년 05월 08일,14.241,14.2857,14.1755,14.2504,0.02%
2012년 05월 07일,14.2315,14.2935,14.1923,14.2481,0.16%
2012년 05월 04일,14.0979,14.2373,14.0689,14.2248,0.85%
2012년 05월 03일,14.0936,14.1249,13.9974,14.1053,0.00%
2012년 05월 02일,14.0725,14.1161,13.9723,14.1054,0.16%
2012년 05월 01일,14.1441,14.2034,14.0357,14.0824,-0.57%
2012년 04월 30일,14.0788,14.1801,14.0502,14.1631,0.49%
2012년 04월 27일,13.9711,14.1255,13.9151,14.0945,0.79%
2012년 04월 26일,13.9859,14.0721,13.9538,13.9842,-0.14%
2012년 04월 25일,14.0048,14.0527,13.9409,14.0033,-0.02%
2012년 04월 24일,14.0579,14.1277,13.9699,14.0059,-0.43%
2012년 04월 23일,13.9489,14.115,13.9353,14.0659,0.68%
2012년 04월 20일,13.9663,14.0046,13.8938,13.9703,-0.02%
2012년 04월 19일,14.0264,14.0517,13.9072,13.9726,-0.43%
2012년 04월 18일,14.015,14.0505,13.9323,14.0328,0.01%
2012년 04월 17일,14.1196,14.2111,14.0046,14.0311,-0.69%
2012년 04월 16일,14.0059,14.1786,13.9921,14.1279,0.78%
2012년 04월 13일,14.0288,14.0521,13.9377,14.0183,-0.09%
2012년 04월 12일,14.134,14.1555,14.0149,14.0303,-0.77%
2012년 04월 11일,14.1167,14.2245,14.0808,14.139,0.08%
2012년 04월 10일,13.9355,14.137,13.8712,14.1282,1.25%
2012년 04월 09일,13.8712,14.0187,13.8644,13.9536,0.57%
2012년 04월 06일,13.706,13.9182,13.6848,13.8749,1.05%
2012년 04월 05일,13.716,13.8516,13.6743,13.7309,0.10%
2012년 04월 04일,13.5769,13.7718,13.536,13.7168,0.93%
2012년 04월 03일,13.7055,13.8104,13.5475,13.5899,-0.94%
2012년 04월 02일,13.6198,13.7842,13.5253,13.7194,0.38%
2012년 03월 30일,13.8107,13.8917,13.6428,13.6679,-1.08%
2012년 03월 29일,13.7003,13.8986,13.6887,13.8171,0.67%
2012년 03월 28일,13.654,13.7622,13.6416,13.7248,0.44%
2012년 03월 27일,13.6686,13.7652,13.5928,13.6645,-0.11%
2012년 03월 26일,13.7592,13.8361,13.6587,13.6791,-0.80%
2012년 03월 23일,13.7172,13.8552,13.6599,13.7896,0.47%
2012년 03월 22일,13.5427,13.7661,13.5259,13.7245,1.25%
2012년 03월 21일,13.4669,13.5718,13.4116,13.5556,0.60%
2012년 03월 20일,13.4243,13.5403,13.4114,13.4741,0.28%
2012년 03월 19일,13.496,13.5419,13.4088,13.4371,-0.41%
2012년 03월 16일,13.4555,13.5405,13.4028,13.4919,0.19%
2012년 03월 15일,13.5222,13.5608,13.3932,13.4659,-0.53%
2012년 03월 14일,13.5416,13.568,13.4251,13.5374,-0.10%
2012년 03월 13일,13.6433,13.6852,13.5155,13.5513,-0.75%
2012년 03월 12일,13.5306,13.6944,13.5142,13.6531,0.78%
2012년 03월 09일,13.6622,13.7296,13.4978,13.5468,-0.89%
2012년 03월 08일,13.8434,13.8568,13.6372,13.6689,-1.21%
2012년 03월 07일,13.8954,14.0025,13.8247,13.8362,-0.45%
2012년 03월 06일,13.7147,13.9721,13.6766,13.899,1.32%
2012년 03월 05일,13.6308,13.7862,13.6108,13.7178,0.59%
2012년 03월 02일,13.7377,13.7498,13.6125,13.6378,-0.84%
2012년 03월 01일,13.7817,13.8559,13.7317,13.754,-0.28%
2012년 02월 29일,13.9847,13.9994,13.7472,13.793,-1.45%
2012년 02월 28일,13.9607,14.0957,13.9125,13.9962,0.12%
2012년 02월 27일,13.8202,14.109,13.7661,13.9799,0.70%
2012년 02월 24일,14.0894,14.1129,13.8611,13.8827,-1.56%
2012년 02월 23일,14.0568,14.1224,14.0323,14.1027,0.30%
2012년 02월 22일,14.1107,14.132,14.0136,14.0604,-0.43%
2012년 02월 21일,14.0738,14.177,14.0433,14.1206,0.25%
2012년 02월 20일,14.14,14.1738,14.0321,14.0854,-0.62%
2012년 02월 17일,14.2683,14.3034,14.1502,14.1728,-0.74%
2012년 02월 16일,14.3341,14.4657,14.2498,14.2779,-0.54%
2012년 02월 15일,14.3542,14.3918,14.2556,14.3551,-0.03%
2012년 02월 14일,14.4356,14.5206,14.3276,14.3588,-0.56%
2012년 02월 13일,14.4754,14.4983,14.3997,14.4393,-0.20%
2012년 02월 10일,14.3893,14.4983,14.3782,14.4688,0.44%
2012년 02월 09일,14.4907,14.5481,14.3801,14.4049,-0.73%
2012년 02월 08일,14.5462,14.5739,14.4374,14.5112,-0.29%
2012년 02월 07일,14.631,14.6854,14.5065,14.5537,-0.55%
2012년 02월 06일,14.5616,14.6654,14.5482,14.6336,0.33%
2012년 02월 03일,14.6328,14.7346,14.5559,14.5861,-0.43%
2012년 02월 02일,14.7305,14.7354,14.6289,14.6494,-0.64%
2012년 02월 01일,14.7542,14.8409,14.7035,14.7435,-0.18%
2012년 01월 31일,14.7708,14.8204,14.6509,14.7699,-0.12%
2012년 01월 30일,14.6265,14.8151,14.589,14.787,1.15%
2012년 01월 27일,14.4849,14.641,14.4718,14.6188,0.85%
2012년 01월 26일,14.4782,14.5132,14.3928,14.496,-0.04%
2012년 01월 25일,14.529,14.5597,14.409,14.5013,-0.27%
2012년 01월 24일,14.6269,14.6705,14.5085,14.54,-0.80%
2012년 01월 23일,14.7238,14.7541,14.6175,14.657,-0.50%
2012년 01월 20일,14.6947,14.7549,14.6619,14.7303,0.17%
2012년 01월 19일,14.8152,14.8451,14.6555,14.7048,-0.87%
2012년 01월 18일,14.8718,14.9329,14.8017,14.834,-0.36%
2012년 01월 17일,14.9928,15.0244,14.8602,14.8878,-0.74%
2012년 01월 16일,14.9106,15.0402,14.9067,14.9991,0.21%
2012년 01월 13일,14.9948,15.0354,14.9202,14.9672,-0.31%
2012년 01월 12일,15.0676,15.1099,14.9837,15.0137,-0.45%
2012년 01월 11일,15.0065,15.1219,14.9948,15.0816,0.37%
2012년 01월 10일,15.0501,15.0865,14.9857,15.0254,-0.31%
2012년 01월 09일,15.0806,15.1674,15.0423,15.0719,-0.01%
2012년 01월 06일,14.9741,15.1045,14.9346,15.0733,0.68%
2012년 01월 05일,14.955,15.065,14.9336,14.9708,-0.01%
2012년 01월 04일,14.9185,15.0287,14.8972,14.972,0.21%
2012년 01월 03일,15.013,15.0349,14.8939,14.9404,-0.55%
2012년 01월 02일,15.0494,15.0617,14.9533,15.0234,-0.27%
2011년 12월 30일,14.8957,15.0758,14.8689,15.064,1.07%
2011년 12월 29일,14.8371,14.9136,14.7655,14.904,0.34%
2011년 12월 28일,14.835,14.9104,14.8157,14.853,0.06%
2011년 12월 27일,14.8032,14.8935,14.7615,14.8434,0.19%
2011년 12월 26일,14.7063,14.8305,14.6506,14.8153,0.62%
2011년 12월 23일,14.7608,14.7767,14.6753,14.724,-0.28%
2011년 12월 22일,14.7312,14.8558,14.7218,14.7653,0.17%
2011년 12월 21일,14.8562,14.8749,14.7147,14.7404,-0.89%
2011년 12월 20일,15.0589,15.0833,14.8409,14.8728,-1.30%
2011년 12월 19일,14.8888,15.1295,14.8651,15.0686,1.17%
2011년 12월 16일,14.8402,14.931,14.8042,14.8945,0.29%
2011년 12월 15일,14.8328,14.9249,14.8101,14.8517,0.01%
2011년 12월 14일,14.8238,14.8945,14.8051,14.8504,0.02%
2011년 12월 13일,14.7504,14.898,14.7277,14.8481,0.62%
2011년 12월 12일,14.7587,14.7934,14.6448,14.7568,-0.22%
2011년 12월 09일,14.5869,14.8022,14.5794,14.7889,1.34%
2011년 12월 08일,14.534,14.6851,14.5207,14.5934,0.33%
2011년 12월 07일,14.5145,14.5629,14.45,14.5449,0.17%
2011년 12월 06일,14.4593,14.5904,14.4333,14.5209,0.37%
2011년 12월 05일,14.4541,14.5373,14.4165,14.4667,0.04%
2011년 12월 02일,14.4968,14.5596,14.4393,14.4614,-0.28%
2011년 12월 01일,14.6914,14.709,14.4432,14.5015,-1.39%
2011년 11월 30일,14.624,14.7558,14.5663,14.7063,0.47%
2011년 11월 29일,14.7756,14.7956,14.6108,14.637,-0.97%
2011년 11월 28일,14.9723,15.0068,14.7088,14.7811,-1.15%
2011년 11월 25일,14.9767,15.0698,14.9272,14.9536,-0.22%
2011년 11월 24일,14.9929,15.0512,14.9093,14.987,-0.11%
2011년 11월 23일,14.8565,15.0174,14.8353,15.0039,0.90%
2011년 11월 22일,14.8538,14.9443,14.7892,14.8695,0.01%
2011년 11월 21일,14.803,14.9004,14.7581,14.8674,0.41%
2011년 11월 18일,14.722,14.8849,14.6908,14.807,0.53%
2011년 11월 17일,14.7277,14.8607,14.6404,14.7294,-0.13%
2011년 11월 16일,14.6368,14.7859,14.6292,14.7492,0.66%
2011년 11월 15일,14.6026,14.6814,14.5405,14.6528,0.22%
2011년 11월 14일,14.5831,14.6571,14.4657,14.6212,0.08%
2011년 11월 11일,14.5744,14.6208,14.4649,14.6093,0.16%
2011년 11월 10일,14.3774,14.6563,14.359,14.5856,1.43%
2011년 11월 09일,14.3305,14.4344,14.2734,14.3806,0.26%
2011년 11월 08일,14.2853,14.4108,14.2533,14.3434,0.31%
2011년 11월 07일,14.2002,14.3671,14.1948,14.299,0.71%
2011년 11월 04일,14.4409,14.4474,14.1821,14.1976,-1.70%
2011년 11월 03일,14.3553,14.5336,14.3333,14.4431,0.45%
2011년 11월 02일,14.321,14.4753,14.2955,14.3783,0.34%
2011년 11월 01일,14.2217,14.3682,14.1637,14.3297,0.73%
2011년 10월 31일,14.5545,14.5849,13.8961,14.2253,-2.22%
2011년 10월 28일,14.5474,14.6076,14.4912,14.5477,-0.13%
2011년 10월 27일,14.859,14.8917,14.5397,14.5663,-2.09%
2011년 10월 26일,14.8627,14.9578,14.8116,14.8773,0.07%
2011년 10월 25일,14.868,14.9337,14.7586,14.8675,-0.10%
2011년 10월 24일,15.0551,15.0696,14.852,14.8824,-1.04%
2011년 10월 21일,14.9213,15.1265,14.8622,15.0393,0.76%
2011년 10월 20일,14.7514,14.9621,14.7418,14.9259,1.10%
2011년 10월 19일,14.9636,14.9817,14.6971,14.7637,-1.35%
2011년 10월 18일,14.9362,15.0048,14.8667,14.9658,0.09%
2011년 10월 17일,14.9857,15.0091,14.6845,14.9525,-0.12%
2011년 10월 14일,15.0553,15.1373,14.92,14.9705,-0.71%
2011년 10월 13일,15.0705,15.1282,14.9475,15.0771,-0.01%
2011년 10월 12일,15.2693,15.359,15.0219,15.0789,-1.33%
2011년 10월 11일,15.221,15.3243,15.1186,15.2818,0.30%
2011년 10월 10일,15.2449,15.3356,15.2012,15.2364,-0.16%
2011년 10월 07일,15.4296,15.4524,15.2132,15.2613,-1.15%
2011년 10월 06일,15.4472,15.5434,15.3694,15.4382,-0.15%
2011년 10월 05일,15.5818,15.6239,15.3888,15.4608,-0.84%
2011년 10월 04일,15.4067,15.761,15.3826,15.5924,1.15%
2011년 10월 03일,15.3065,15.4452,15.2788,15.4153,0.58%
2011년 09월 30일,15.2733,15.4421,15.2614,15.3261,0.21%
2011년 09월 29일,15.3416,15.5136,15.2145,15.2936,-0.34%
2011년 09월 28일,15.2272,15.4445,15.1968,15.3457,0.77%
2011년 09월 27일,15.4642,15.5592,15.0872,15.2288,-1.57%
2011년 09월 26일,15.2255,15.726,15.1858,15.4712,1.69%
2011년 09월 23일,15.4573,15.6854,15.1443,15.2134,-1.64%
2011년 09월 22일,15.032,15.5059,14.987,15.4673,2.83%
2011년 09월 21일,14.9582,15.1269,14.9248,15.0416,0.44%
2011년 09월 20일,14.8792,15.1269,14.8501,14.9764,0.61%
2011년 09월 19일,14.4543,14.9378,14.4468,14.8857,2.75%
2011년 09월 16일,14.503,14.5241,14.3129,14.4866,-0.25%
