,date,KRX_close,KRX_vol,KRX_change,hynix_close,hynix_vol,hynix_change
3750,2016-04-09,,,,,,
3751,2016-04-10,,,,,,
3752,2016-04-11,"1,670.56","4,788,100",-0.33,"27,150","2,425,426",-2.34
3753,2016-04-12,"1,680.72","4,602,200",0.61,"27,150","1,850,577",0.0
3754,2016-04-13,,,,,,
3755,2016-04-14,"1,689.77","7,482,100",0.54,"27,250","4,761,215",0.37
3756,2016-04-15,"1,692.55","5,118,000",0.16,"27,650","2,785,108",1.47
3757,2016-04-16,,,,,,
3758,2016-04-17,,,,,,
3759,2016-04-18,"1,679.40","6,072,900",-0.78,"27,200","3,861,103",-1.63
3760,2016-04-19,"1,684.60","3,768,400",0.31,"27,450","1,843,729",0.92
3761,2016-04-20,"1,689.06","6,289,900",0.26,"27,550","3,231,788",0.36
3762,2016-04-21,"1,690.18","5,933,300",0.07,"27,550","2,999,400",0.0
3763,2016-04-22,"1,683.64","6,375,400",-0.39,"27,500","1,556,764",-0.18
3764,2016-04-23,,,,,,
3765,2016-04-24,,,,,,
3766,2016-04-25,"1,685.65","4,643,100",0.12,"27,500","1,506,644",0.0
3767,2016-04-26,"1,704.35","11,398,100",1.11,"29,150","7,750,203",6.0
3768,2016-04-27,"1,691.92","8,600,000",-0.73,"29,150","6,213,757",0.0
3769,2016-04-28,"1,673.79","9,816,800",-1.07,"27,900","6,766,879",-4.29
3770,2016-04-29,"1,672.62","6,935,400",-0.07,"28,150","2,878,692",0.9
3771,2016-04-30,,,,,,
3772,2016-05-01,,,,,,
3773,2016-05-02,"1,659.01","21,185,200",-0.81,"27,850","1,306,092",-1.07
3774,2016-05-03,"1,668.87","8,204,700",0.59,"27,650","1,373,116",-0.72
3775,2016-05-04,"1,658.85","10,210,700",-0.6,"26,650","4,388,484",-3.62
3776,2016-05-05,,,,,,
3777,2016-05-06,,,,,,
3778,2016-05-07,,,,,,
3779,2016-05-08,,,,,,
3780,2016-05-09,"1,634.45","10,142,400",-1.47,"25,750","5,291,220",-3.38
3781,2016-05-10,"1,645.80","7,018,500",0.69,"26,400","2,564,593",2.52
3782,2016-05-11,"1,633.91","5,652,800",-0.72,"26,200","1,735,332",-0.76
3783,2016-05-12,"1,621.92","7,658,200",-0.73,"26,100","1,759,282",-0.38
3784,2016-05-13,"1,621.38","6,804,000",-0.03,"26,100","1,849,910",0.0
3785,2016-05-14,,,,,,
3786,2016-05-15,,,,,,
3787,2016-05-16,"1,621.86","6,763,900",0.03,"26,100","1,337,159",0.0
3788,2016-05-17,"1,629.54","7,679,200",0.47,"25,900","1,545,947",-0.77
3789,2016-05-18,"1,619.30","7,977,000",-0.63,"26,200","2,474,774",1.16
3790,2016-05-19,"1,606.80","8,583,700",-0.77,"26,600","4,367,007",1.53
3791,2016-05-20,"1,612.62","5,573,300",0.36,"26,300","2,245,019",-1.13
3792,2016-05-21,,,,,,
3793,2016-05-22,,,,,,
3794,2016-05-23,"1,638.40","8,732,900",1.6,"27,200","4,534,043",3.42
3795,2016-05-24,"1,633.06","11,869,000",-0.33,"26,850","2,428,278",-1.29
3796,2016-05-25,"1,658.17","10,231,700",1.54,"27,050","2,250,906",0.74
3797,2016-05-26,"1,656.08","6,679,000",-0.13,"27,000","1,938,084",-0.18
3798,2016-05-27,"1,669.00","12,863,000",0.78,"28,650","7,719,656",6.11
3799,2016-05-28,,,,,,
3800,2016-05-29,,,,,,
3801,2016-05-30,"1,679.40","11,891,800",0.62,"29,000","5,492,886",1.22
3802,2016-05-31,"1,689.82","11,786,900",0.62,"28,700","5,414,611",-1.03
3803,2016-06-01,"1,706.91","8,431,400",1.01,"28,500","3,630,711",-0.7
3804,2016-06-02,"1,715.41","8,643,000",0.5,"28,050","3,443,745",-1.58
3805,2016-06-03,"1,722.44","10,597,600",0.41,"27,600","3,680,988",-1.6
3806,2016-06-04,,,,,,
3807,2016-06-05,,,,,,
3808,2016-06-06,,,,,,
3809,2016-06-07,"1,744.78","9,566,400",1.3,"28,650","4,435,065",3.8
3810,2016-06-08,"1,735.91","11,734,300",-0.51,"28,550","3,940,058",-0.35
3811,2016-06-09,"1,750.24","11,182,400",0.83,"29,000","5,336,122",1.58
3812,2016-06-10,"1,734.93","6,760,000",-0.87,"29,000","2,413,698",0.0
3813,2016-06-11,,,,,,
3814,2016-06-12,,,,,,
3815,2016-06-13,"1,702.70","6,679,800",-1.86,"28,350","2,607,031",-2.24
3816,2016-06-14,"1,719.45","8,239,300",0.98,"29,050","3,490,535",2.47
3817,2016-06-15,"1,763.51","13,283,600",2.56,"29,950","5,751,526",3.1
3818,2016-06-16,"1,742.90","9,079,900",-1.17,"29,650","3,687,253",-1.0
3819,2016-06-17,"1,746.10","6,600,600",0.18,"29,000","2,891,783",-2.19
3820,2016-06-18,,,,,,
3821,2016-06-19,,,,,,
3822,2016-06-20,"1,761.70","7,626,500",0.89,"30,050","4,501,015",3.62
3823,2016-06-21,"1,762.09","4,998,900",0.02,"29,800","2,376,833",-0.83
3824,2016-06-22,"1,775.87","9,416,400",0.78,"30,950","5,122,638",3.86
3825,2016-06-23,"1,773.88","11,676,800",-0.11,"31,750","7,147,499",2.58
3826,2016-06-24,"1,728.00","25,431,400",-2.59,"31,800","16,852,175",0.16
3827,2016-06-25,,,,,,
3828,2016-06-26,,,,,,
3829,2016-06-27,"1,730.84","11,115,200",0.16,"32,050","6,146,337",0.79
3830,2016-06-28,"1,732.84","8,400,700",0.12,"31,150","5,072,467",-2.81
3831,2016-06-29,"1,754.78","8,257,400",1.27,"31,800","3,801,424",2.09
3832,2016-06-30,"1,776.82","8,019,400",1.26,"32,400","4,571,310",1.89
3833,2016-07-01,"1,802.18","10,543,800",1.43,"32,150","5,289,586",-0.77
3834,2016-07-02,,,,,,
3835,2016-07-03,,,,,,
3836,2016-07-04,"1,819.80","7,193,200",0.98,"32,750","3,192,033",1.87
3837,2016-07-05,"1,811.74","6,460,800",-0.44,"31,850","2,577,231",-2.75
3838,2016-07-06,"1,770.60","10,203,600",-2.27,"30,600","6,314,347",-3.92
3839,2016-07-07,"1,806.06","6,923,500",2.0,"30,650","2,715,183",0.16
3840,2016-07-08,"1,809.94","6,202,000",0.21,"31,050","2,424,460",1.31
3841,2016-07-09,,,,,,
3842,2016-07-10,,,,,,
3843,2016-07-11,"1,844.34","9,008,500",1.9,"32,000","3,938,161",3.06
3844,2016-07-12,"1,834.25","8,633,200",-0.55,"32,000","2,523,664",0.0
3845,2016-07-13,"1,848.99","8,602,500",0.8,"32,650","3,779,418",2.03
3846,2016-07-14,"1,865.53","11,706,100",0.89,"33,050","3,145,494",1.23
3847,2016-07-15,"1,865.39","8,588,500",-0.01,"32,700","2,580,255",-1.06
3848,2016-07-16,,,,,,
3849,2016-07-17,,,,,,
3850,2016-07-18,"1,872.55","9,043,500",0.38,"32,750","1,515,167",0.15
3851,2016-07-19,"1,872.03","11,017,100",-0.03,"32,450","2,340,759",-0.92
3852,2016-07-20,"1,883.96","7,628,500",0.64,"32,100","1,775,583",-1.08
3853,2016-07-21,"1,923.63","26,277,900",2.11,"32,150","1,879,147",0.16
3854,2016-07-22,"1,913.69","14,129,800",-0.52,"32,000","2,442,893",-0.47
3855,2016-07-23,,,,,,
3856,2016-07-24,,,,,,
3857,2016-07-25,"1,912.71","12,691,500",-0.05,"32,500","2,147,590",1.56
3858,2016-07-26,"1,919.55","12,604,500",0.36,"32,050","5,028,045",-1.38
3859,2016-07-27,"1,927.59","11,703,000",0.42,"33,450","4,762,165",4.37
3860,2016-07-28,"1,927.03","10,549,400",-0.03,"33,550","3,586,965",0.3
3861,2016-07-29,"1,962.26","10,719,700",1.83,"34,400","4,660,512",2.53
3862,2016-07-30,,,,,,
3863,2016-07-31,,,,,,
3864,2016-08-01,"2,000.01","13,603,500",1.92,"34,850","3,274,413",1.31
3865,2016-08-02,"1,981.43","11,803,300",-0.93,"33,750","2,123,735",-3.16
3866,2016-08-03,"1,976.85","10,380,100",-0.23,"33,550","2,698,841",-0.59
3867,2016-08-04,"1,967.99","6,955,700",-0.45,"33,650","1,477,680",0.3
3868,2016-08-05,"2,003.52","11,411,100",1.81,"34,800","2,830,058",3.42
3869,2016-08-06,,,,,,
3870,2016-08-07,,,,,,
3871,2016-08-08,"1,998.51","9,003,600",-0.25,"34,950","2,157,854",0.43
3872,2016-08-09,"1,995.14","7,361,200",-0.17,"35,050","2,112,078",0.29
3873,2016-08-10,"1,966.63","8,870,700",-1.43,"33,800","3,193,311",-3.57
3874,2016-08-11,"1,958.47","8,361,300",-0.41,"34,800","2,980,478",2.96
3875,2016-08-12,"1,956.09","11,911,600",-0.12,"34,350","2,437,735",-1.29
3876,2016-08-13,,,,,,
3877,2016-08-14,,,,,,
3878,2016-08-15,,,,,,
3879,2016-08-16,"1,928.97","11,937,400",-1.39,"33,700","2,883,043",-1.89
3880,2016-08-17,"1,919.86","10,833,700",-0.47,"33,550","2,083,372",-0.45
3881,2016-08-18,"1,968.19","9,277,800",2.52,"34,150","1,855,081",1.79
3882,2016-08-19,"2,002.38","12,451,100",1.74,"35,400","4,683,750",3.66
3883,2016-08-20,,,,,,
3884,2016-08-21,,,,,,
3885,2016-08-22,"1,991.87","8,904,400",-0.52,"36,000","4,149,396",1.69
3886,2016-08-23,"1,997.88","8,729,900",0.3,"35,600","3,014,421",-1.11
3887,2016-08-24,"1,981.38","6,534,900",-0.83,"35,750","1,689,924",0.42
3888,2016-08-25,"1,973.54","15,519,500",-0.4,"35,700","1,568,516",-0.14
3889,2016-08-26,"1,955.88","11,947,700",-0.89,"36,250","2,635,343",1.54
3890,2016-08-27,,,,,,
3891,2016-08-28,,,,,,
3892,2016-08-29,"1,936.25","9,815,300",-1.0,"36,250","2,782,441",0.0
3893,2016-08-30,"1,940.96","9,282,900",0.24,"36,300","2,766,460",0.14
3894,2016-08-31,"1,923.26","10,868,400",-0.91,"36,450","2,832,970",0.41
3895,2016-09-01,"1,908.00","5,908,900",-0.79,"36,100","1,713,669",-0.96
3896,2016-09-02,"1,925.03","10,993,000",0.89,"36,650","1,828,390",1.52
3897,2016-09-03,,,,,,
3898,2016-09-04,,,,,,
3899,2016-09-05,"1,932.66","8,435,900",0.4,"37,500","2,337,575",2.32
3900,2016-09-06,"1,948.82","6,391,400",0.84,"38,000","2,123,160",1.33
3901,2016-09-07,"1,920.52","8,354,900",-1.45,"37,900","3,786,844",-0.26
3902,2016-09-08,"1,921.61","9,919,000",0.06,"38,700","3,698,781",2.11
3903,2016-09-09,"1,912.21","10,023,900",-0.49,"38,950","2,748,415",0.65
3904,2016-09-10,,,,,,
3905,2016-09-11,,,,,,
3906,2016-09-12,"1,849.13","20,187,900",-3.3,"37,000","4,885,896",-5.01
3907,2016-09-13,"1,886.06","13,405,800",2.0,"37,800","3,928,646",2.16
3908,2016-09-14,,,,,,
3909,2016-09-15,,,,,,
3910,2016-09-16,,,,,,
3911,2016-09-17,,,,,,
3912,2016-09-18,,,,,,
3913,2016-09-19,"1,932.95","12,723,100",2.49,"39,200","5,283,684",3.7
3914,2016-09-20,"1,942.32","8,498,500",0.48,"39,250","2,594,490",0.13
3915,2016-09-21,"1,939.60","7,477,100",-0.14,"39,150","1,731,450",-0.25
3916,2016-09-22,"1,990.54","17,474,400",2.63,"39,400","3,214,630",0.64
3917,2016-09-23,"1,976.69","9,643,300",-0.7,"39,350","2,095,120",-0.13
3918,2016-09-24,,,,,,
3919,2016-09-25,,,,,,
3920,2016-09-26,"1,974.63","9,050,800",-0.1,"39,500","1,669,862",0.38
3921,2016-09-27,"1,996.28","11,956,200",1.1,"41,150","4,001,505",4.18
3922,2016-09-28,"1,991.46","17,402,400",-0.24,"41,200","4,189,804",0.12
3923,2016-09-29,"1,993.70","13,952,600",0.11,"40,200","3,976,705",-2.43
3924,2016-09-30,"1,989.94","13,000,300",-0.19,"40,200","3,764,773",0.0
3925,2016-10-01,,,,,,
3926,2016-10-02,,,,,,
3927,2016-10-03,,,,,,
3928,2016-10-04,"2,017.26","12,052,100",1.37,"41,800","3,639,803",3.98
3929,2016-10-05,"2,027.44","12,486,700",0.5,"42,600","4,387,312",1.91
3930,2016-10-06,"2,023.59","9,397,600",-0.19,"42,550","2,815,496",-0.12
3931,2016-10-07,"2,008.22","9,429,400",-0.76,"42,200","2,637,734",-0.82
3932,2016-10-08,,,,,,
3933,2016-10-09,,,,,,
3934,2016-10-10,"1,976.31","9,366,100",-1.59,"41,300","2,916,252",-2.13
3935,2016-10-11,"1,968.39","11,359,500",-0.4,"41,300","2,810,503",0.0
3936,2016-10-12,"1,953.94","9,721,100",-0.73,"41,250","3,521,492",-0.12
3937,2016-10-13,"1,921.94","12,242,900",-1.64,"40,950","3,638,071",-0.73
3938,2016-10-14,"1,954.45","10,374,500",1.69,"41,550","2,708,972",1.47
3939,2016-10-15,,,,,,
3940,2016-10-16,,,,,,
3941,2016-10-17,"1,946.02","9,655,700",-0.43,"42,300","2,314,725",1.81
3942,2016-10-18,"1,947.06","8,786,300",0.05,"41,650","2,559,222",-1.54
3943,2016-10-19,"1,918.56","13,658,200",-1.46,"40,050","5,033,246",-3.84
3944,2016-10-20,"1,901.82","11,823,300",-0.87,"40,050","5,423,960",0.0
3945,2016-10-21,"1,895.08","9,918,800",-0.35,"40,950","2,436,212",2.25
3946,2016-10-22,,,,,,
3947,2016-10-23,,,,,,
3948,2016-10-24,"1,876.70","9,283,000",-0.97,"40,150","2,211,109",-1.95
3949,2016-10-25,"1,869.39","11,528,000",-0.39,"41,050","4,469,224",2.24
3950,2016-10-26,"1,885.30","13,714,200",0.85,"42,900","6,364,037",4.51
3951,2016-10-27,"1,952.48","14,222,000",3.56,"43,000","4,814,197",0.23
3952,2016-10-28,"1,935.78","9,140,800",-0.86,"42,450","2,251,179",-1.28
3953,2016-10-29,,,,,,
3954,2016-10-30,,,,,,
3955,2016-10-31,"1,900.34","10,094,700",-1.83,"41,000","3,297,943",-3.42
3956,2016-11-01,"1,912.60","8,767,400",0.65,"42,000","3,173,446",2.44
3957,2016-11-02,"1,859.77","9,808,500",-2.76,"41,000","2,822,651",-2.38
3958,2016-11-03,"1,871.91","7,536,600",0.65,"41,150","2,580,396",0.37
3959,2016-11-04,"1,871.53","6,941,800",-0.02,"41,200","2,600,930",0.12
3960,2016-11-05,,,,,,
3961,2016-11-06,,,,,,
3962,2016-11-07,"1,912.18","10,106,500",2.17,"41,500","2,033,220",0.73
3963,2016-11-08,"1,915.75","8,160,100",0.19,"41,500","1,882,987",0.0
3964,2016-11-09,"1,846.68","21,354,300",-3.61,"39,650","5,779,291",-4.46
3965,2016-11-10,"1,888.12","9,776,600",2.24,"41,000","2,520,434",3.4
3966,2016-11-11,"1,851.95","9,453,000",-1.92,"39,850","2,962,651",-2.8
3967,2016-11-12,,,,,,
3968,2016-11-13,,,,,,
3969,2016-11-14,"1,851.04","7,976,100",-0.05,"39,700","1,589,911",-0.38
3970,2016-11-15,"1,846.05","7,947,300",-0.27,"39,700","2,030,086",0.0
3971,2016-11-16,"1,882.68","9,340,900",1.98,"40,850","2,101,878",2.9
3972,2016-11-17,"1,897.89","7,047,900",0.81,"41,900","2,383,464",2.57
3973,2016-11-18,"1,874.02","8,840,100",-1.26,"42,000","3,331,134",0.24
3974,2016-11-19,,,,,,
3975,2016-11-20,,,,,,
3976,2016-11-21,"1,845.36","6,336,700",-1.53,"40,750","1,883,627",-2.98
3977,2016-11-22,"1,877.85","8,123,700",1.76,"42,700","3,306,186",4.79
3978,2016-11-23,"1,864.31","9,996,300",-0.72,"43,050","4,047,443",0.82
3979,2016-11-24,"1,854.52","7,431,400",-0.53,"42,650","1,789,745",-0.93
3980,2016-11-25,"1,866.80","5,633,800",0.66,"42,600","1,328,958",-0.12
3981,2016-11-26,,,,,,
3982,2016-11-27,,,,,,
3983,2016-11-28,"1,853.20","6,389,000",-0.73,"42,600","1,513,215",0.0
3984,2016-11-29,"1,866.72","6,908,400",0.73,"42,400","1,777,480",-0.47
3985,2016-11-30,"1,869.45","9,268,600",0.15,"42,900","4,325,524",1.18
3986,2016-12-01,"1,876.58","8,065,500",0.38,"44,200","3,491,185",3.03
3987,2016-12-02,"1,863.97","9,515,700",-0.67,"44,400","4,244,113",0.45
3988,2016-12-03,,,,,,
3989,2016-12-04,,,,,,
3990,2016-12-05,"1,851.16","7,351,600",-0.69,"44,400","1,703,219",0.0
3991,2016-12-06,"1,875.16","7,742,900",1.3,"45,200","3,099,065",1.8
3992,2016-12-07,"1,858.76","15,408,700",-0.87,"45,250","1,984,369",0.11
3993,2016-12-08,"1,909.21","24,148,400",2.71,"46,250","3,313,157",2.21
3994,2016-12-09,"1,903.65","10,686,400",-0.29,"45,500","3,003,326",-1.62
3995,2016-12-10,,,,,,
3996,2016-12-11,,,,,,
3997,2016-12-12,"1,922.74","9,917,300",1.0,"45,300","1,440,589",-0.44
3998,2016-12-13,"1,968.68","15,505,200",2.39,"44,950","1,822,952",-0.77
3999,2016-12-14,"1,992.55","12,696,500",1.21,"45,850","2,010,708",2.0
4000,2016-12-15,"2,021.73","16,847,700",1.46,"45,600","1,828,843",-0.55
4001,2016-12-16,"2,037.95","10,512,700",0.8,"46,400","2,100,809",1.75
4002,2016-12-17,,,,,,
4003,2016-12-18,,,,,,
4004,2016-12-19,"2,018.24","8,713,200",-0.97,"45,150","1,997,194",-2.69
4005,2016-12-20,"1,993.06","10,198,100",-1.25,"45,150","1,110,753",0.0
4006,2016-12-21,"2,022.81","12,892,500",1.49,"45,000","1,662,010",-0.33
4007,2016-12-22,"2,038.03","13,880,400",0.75,"45,500","4,045,912",1.11
4008,2016-12-23,"2,052.22","11,172,300",0.7,"46,300","2,982,024",1.76
4009,2016-12-24,,,,,,
4010,2016-12-25,,,,,,
4011,2016-12-26,"2,022.91","8,657,400",-1.43,"45,650","1,603,230",-1.4
4012,2016-12-27,"2,042.50","9,163,600",0.97,"45,650","1,175,619",0.0
4013,2016-12-28,"2,046.70","8,251,600",0.21,"45,350","1,296,254",-0.66
4014,2016-12-29,"2,058.43","9,881,700",0.57,"44,700","1,808,856",-1.43
4015,2016-12-30,,,,,,
4016,2016-12-31,,,,,,
4017,2017-01-01,,,,,,
4018,2017-01-02,"2,080.12","10,780,900",1.05,"45,800","1,547,681",2.46
4019,2017-01-03,"2,100.01","11,635,800",0.96,"47,250","2,655,477",3.17
4020,2017-01-04,"2,064.28","11,820,900",-1.7,"46,500","2,722,599",-1.59
4021,2017-01-05,"2,062.06","10,882,100",-0.11,"46,950","2,377,163",0.97
4022,2017-01-06,"2,083.91","12,314,500",1.06,"48,000","3,166,843",2.24
4023,2017-01-07,,,,,,
4024,2017-01-08,,,,,,
4025,2017-01-09,"2,121.75","16,018,000",1.82,"49,550","3,871,999",3.23
4026,2017-01-10,"2,100.70","12,277,000",-0.99,"49,750","2,561,968",0.4
4027,2017-01-11,"2,137.20","13,027,500",1.74,"51,600","4,360,058",3.72
4028,2017-01-12,"2,112.65","13,138,000",-1.15,"50,600","5,060,622",-1.94
4029,2017-01-13,"2,106.96","11,447,200",-0.27,"50,300","4,219,771",-0.59
4030,2017-01-14,,,,,,
4031,2017-01-15,,,,,,
4032,2017-01-16,"2,051.94","16,361,700",-2.61,"49,300","4,974,924",-1.99
4033,2017-01-17,"2,052.28","9,712,200",0.02,"49,300","2,309,955",0.0
4034,2017-01-18,"2,075.57","10,390,800",1.13,"48,850","2,974,091",-0.91
4035,2017-01-19,"2,074.69","9,295,000",-0.04,"49,600","2,332,268",1.54
4036,2017-01-20,"2,046.78","8,372,500",-1.35,"49,150","1,943,195",-0.91
4037,2017-01-21,,,,,,
4038,2017-01-22,,,,,,
4039,2017-01-23,"2,065.79","12,183,100",0.93,"50,800","4,148,659",3.36
4040,2017-01-24,"2,071.00","11,768,500",0.25,"51,600","3,449,130",1.57
4041,2017-01-25,"2,076.00","9,735,900",0.24,"51,700","2,715,809",0.19
4042,2017-01-26,"2,119.16","11,597,700",2.08,"53,300","4,517,114",3.09
4043,2017-01-27,,,,,,
4044,2017-01-28,,,,,,
4045,2017-01-29,,,,,,
4046,2017-01-30,,,,,,
4047,2017-01-31,"2,125.71","10,055,900",0.31,"53,700","4,118,790",0.75
4048,2017-02-01,"2,133.35","9,784,400",0.36,"54,000","2,813,046",0.56
4049,2017-02-02,"2,086.33","12,263,900",-2.2,"52,800","3,486,140",-2.22
4050,2017-02-03,"2,100.28","13,095,600",0.67,"53,700","3,718,619",1.7
4051,2017-02-04,,,,,,
4052,2017-02-05,,,,,,
4053,2017-02-06,"2,068.18","11,682,500",-1.53,"53,700","1,897,002",0.0
4054,2017-02-07,"2,040.44","14,606,400",-1.34,"53,300","2,405,891",-0.74
4055,2017-02-08,"2,070.43","12,795,900",1.47,"54,600","3,552,260",2.44
4056,2017-02-09,"2,055.02","15,378,500",-0.74,"52,700","6,547,266",-3.48
4057,2017-02-10,"2,005.73","17,200,900",-2.4,"50,000","9,120,878",-5.12
4058,2017-02-11,,,,,,
4059,2017-02-12,,,,,,
4060,2017-02-13,"2,030.03","10,850,800",1.21,"50,700","4,124,290",1.4
4061,2017-02-14,"1,996.96","15,209,500",-1.63,"48,450","8,593,878",-4.44
4062,2017-02-15,"1,997.41","15,768,300",0.02,"47,900","8,725,221",-1.14
4063,2017-02-16,"2,042.93","14,312,700",2.28,"49,600","4,840,918",3.55
4064,2017-02-17,"2,066.23","13,731,500",1.14,"50,400","4,927,937",1.61
4065,2017-02-18,,,,,,
4066,2017-02-19,,,,,,
4067,2017-02-20,"2,083.92","12,999,600",0.86,"49,900","2,265,276",-0.99
4068,2017-02-21,"2,093.90","9,363,700",0.48,"50,900","2,227,708",2.0
4069,2017-02-22,"2,086.08","12,053,500",-0.37,"50,600","2,678,429",-0.59
4070,2017-02-23,"2,061.99","13,157,200",-1.15,"50,200","3,374,139",-0.79
4071,2017-02-24,"2,012.65","15,182,200",-2.39,"47,500","7,707,747",-5.38
4072,2017-02-25,,,,,,
4073,2017-02-26,,,,,,
4074,2017-02-27,"2,005.22","14,633,400",-0.37,"46,000","7,604,699",-3.16
4075,2017-02-28,"2,011.39","10,085,100",0.31,"46,700","5,588,155",1.52
4076,2017-03-01,,,,,,
4077,2017-03-02,"2,015.03","13,252,500",0.18,"47,700","7,093,071",2.14
4078,2017-03-03,"1,996.88","9,381,800",-0.9,"47,100","3,937,032",-1.26
4079,2017-03-04,,,,,,
4080,2017-03-05,,,,,,
4081,2017-03-06,"2,060.08","11,105,800",3.16,"49,350","5,045,970",4.78
4082,2017-03-07,"2,060.52","8,525,400",0.02,"48,800","3,439,908",-1.11
4083,2017-03-08,"2,050.46","7,902,500",-0.49,"48,000","3,728,263",-1.64
4084,2017-03-09,"2,050.23","8,295,600",-0.01,"48,000","2,957,372",0.0
4085,2017-03-10,"2,078.91","8,776,900",1.4,"49,200","3,849,912",2.5
4086,2017-03-11,,,,,,
4087,2017-03-12,,,,,,
4088,2017-03-13,"2,105.32","9,343,600",1.27,"51,000","4,948,062",3.66
4089,2017-03-14,"2,088.94","9,170,100",-0.78,"50,300","4,024,138",-1.37
4090,2017-03-15,"2,062.92","11,269,600",-1.25,"48,800","4,688,787",-2.98
4091,2017-03-16,"2,060.48","12,874,100",-0.12,"49,150","3,458,839",0.72
4092,2017-03-17,"2,035.32","16,973,000",-1.22,"46,750","8,098,258",-4.88
4093,2017-03-18,,,,,,
4094,2017-03-19,,,,,,
4095,2017-03-20,"2,032.41","9,918,500",-0.14,"47,600","3,929,405",1.82
4096,2017-03-21,"2,029.09","10,261,600",-0.16,"47,550","3,720,816",-0.11
4097,2017-03-22,"2,035.01","10,318,100",0.29,"48,650","4,157,526",2.31
4098,2017-03-23,"2,031.11","8,744,100",-0.19,"48,450","2,473,925",-0.41
4099,2017-03-24,"2,062.80","12,652,400",1.56,"49,500","5,174,622",2.17
4100,2017-03-25,,,,,,
4101,2017-03-26,,,,,,
4102,2017-03-27,"2,068.80","10,778,100",0.29,"50,700","5,607,032",2.42
4103,2017-03-28,"2,080.19","8,505,800",0.55,"50,800","2,862,493",0.2
4104,2017-03-29,"2,110.30","11,172,300",1.45,"51,300","4,154,277",0.98
4105,2017-03-30,"2,109.35","8,335,300",-0.05,"50,900","2,204,243",-0.78
4106,2017-03-31,"2,104.82","8,901,000",-0.21,"50,500","2,682,196",-0.79
4107,2017-04-01,,,,,,
4108,2017-04-02,,,,,,
4109,2017-04-03,"2,153.32","10,263,400",2.3,"51,800","2,361,892",2.57
4110,2017-04-04,"2,160.93","12,602,800",0.35,"51,000","2,192,884",-1.54
4111,2017-04-05,"2,152.00","11,610,100",-0.41,"50,300","2,758,658",-1.37
4112,2017-04-06,"2,140.68","10,609,500",-0.53,"49,400","2,991,825",-1.79
4113,2017-04-07,"2,158.78","35,610,000",0.85,"49,800","2,645,476",0.81
4114,2017-04-08,,,,,,
4115,2017-04-09,,,,,,
4116,2017-04-10,"2,120.68","15,130,400",-1.76,"49,000","1,824,895",-1.61
4117,2017-04-11,"2,125.74","13,774,900",0.24,"48,850","2,384,127",-0.31
4118,2017-04-12,"2,136.10","10,035,600",0.49,"49,000","1,694,663",0.31
4119,2017-04-13,"2,139.32","9,828,900",0.15,"49,750","2,367,158",1.53
4120,2017-04-14,"2,127.74","16,716,600",-0.54,"49,800","2,845,128",0.1
4121,2017-04-15,,,,,,
4122,2017-04-16,,,,,,
4123,2017-04-17,"2,159.41","14,300,100",1.49,"49,200","2,002,100",-1.2
4124,2017-04-18,"2,203.23","16,853,400",2.03,"50,200","1,899,560",2.03
4125,2017-04-19,"2,199.07","16,156,600",-0.19,"49,850","1,587,172",-0.7
4126,2017-04-20,"2,199.91","15,206,300",0.04,"51,400","3,573,280",3.11
4127,2017-04-21,"2,202.18","11,997,800",0.1,"52,000","3,834,454",1.17
4128,2017-04-22,,,,,,
4129,2017-04-23,,,,,,
4130,2017-04-24,"2,191.42","10,185,700",-0.49,"52,400","3,158,545",0.77
4131,2017-04-25,"2,217.61","12,896,200",1.2,"52,400","5,312,931",0.0
4132,2017-04-26,"2,245.33","15,755,500",1.25,"53,700","5,609,007",2.48
4133,2017-04-27,"2,227.32","11,032,200",-0.8,"53,600","2,743,963",-0.19
4134,2017-04-28,"2,233.89","14,520,000",0.29,"54,000","3,573,387",0.75
4135,2017-04-29,,,,,,
4136,2017-04-30,,,,,,
4137,2017-05-01,,,,,,
4138,2017-05-02,"2,261.58","12,247,300",1.24,"55,400","4,347,745",2.59
4139,2017-05-03,,,,,,
4140,2017-05-04,"2,295.69","12,054,300",1.51,"55,900","2,780,438",0.9
4141,2017-05-05,,,,,,
4142,2017-05-06,,,,,,
4143,2017-05-07,,,,,,
4144,2017-05-08,"2,323.04","12,365,900",1.19,"56,900","3,818,771",1.79
4145,2017-05-09,,,,,,
4146,2017-05-10,"2,300.98","13,118,700",-0.95,"55,600","4,766,870",-2.28
4147,2017-05-11,"2,354.16","22,891,000",2.31,"56,400","3,509,393",1.44
4148,2017-05-12,"2,326.62","14,158,300",-1.17,"55,300","2,303,244",-1.95
4149,2017-05-13,,,,,,
4150,2017-05-14,,,,,,
4151,2017-05-15,"2,348.15","14,181,300",0.93,"55,600","1,542,366",0.54
4152,2017-05-16,"2,314.92","17,934,400",-1.42,"55,300","2,546,047",-0.54
4153,2017-05-17,"2,313.49","12,486,800",-0.06,"54,700","2,485,465",-1.08
4154,2017-05-18,"2,318.47","14,696,800",0.22,"55,700","3,494,997",1.83
4155,2017-05-19,"2,304.63","11,956,100",-0.6,"54,200","2,860,160",-2.69
4156,2017-05-20,,,,,,
4157,2017-05-21,,,,,,
4158,2017-05-22,"2,337.27","11,564,300",1.42,"56,000","2,544,180",3.32
4159,2017-05-23,"2,324.33","13,541,200",-0.55,"55,100","2,410,542",-1.61
